Geneid,chr,length,logFC,AveExpr,t,P.Value,adj.P.Val,B,FC
AC103996.2,chr15,915,-3.04061907784241,-1.19241809766161,-2.09118143856657,0.0542025449733201,0.999923018896758,-4.58865995290441,0.121529707372663
NPAS1,chr19,2582,-3.03614054010875,1.43010917747555,-2.18520405062557,0.04539776693479,0.999923018896758,-4.58463115243459,0.121907556490311
TM6SF2,chr19,2188,-3.03101060450759,0.278027258697921,-1.81718378376258,0.0895100876513739,0.999923018896758,-4.58933759975003,0.122341807024814
S100A8,chr1,1006,-3.03056089681547,0.432076395940881,-1.49575675314184,0.155754445416571,0.999923018896758,-4.59189412107344,0.122379948576532
ITLN2,chr1,1636,-3.0191366618068,-0.30084503655382,-2.39279957794212,0.0304597887040017,0.999923018896758,-4.58556264167304,0.123352882865068
AMER3,chr2,6543,-3.01784790868917,-0.420591877744848,-2.09971867367668,0.0533423758953362,0.999923018896758,-4.58789460503136,0.123463122682376
ANXA2R,chr5,2386,-3.01701206194978,-0.669160174937178,-2.1651371171335,0.0471574770408986,0.999923018896758,-4.58775831144929,0.123534673596128
C3orf80,chr3,2718,-3.01409949349174,-1.39770261511837,-2.10596072193366,0.0527214337636028,0.999923018896758,-4.5888726607199,0.123784322080669
AP003774.4,chr11,672,-3.01303526062191,-1.15409366106501,-2.4032210169113,0.0298482745782516,0.999923018896758,-4.58668698420537,0.123875667750508
AL132801.1,chr14,1006,-3.01258568723963,-1.18820189540777,-2.12766093211601,0.0506142457787023,0.999923018896758,-4.58845721157026,0.123914275966047
FASTK,chr7,3805,-3.0120721981894,-0.0319259711986489,-1.82640339486252,0.0880473741454364,0.999923018896758,-4.58967708142567,0.123958387817046
AL161781.2,chr9,739,-3.0113236401443,-1.3577171128106,-2.30090404723856,0.0363887761860361,0.999923018896758,-4.58751255642485,0.124022721666235
Z97653.2,chr16,1418,-3.00993782456794,-1.94262403566981,-1.94481842914398,0.0710696686308531,0.999923018896758,-4.59028352998589,0.124141911924238
LINC02136,chr16,530,-3.00950210877451,1.29003092885872,-1.71921223012278,0.106433573132409,0.999923018896758,-4.58926687458718,0.124179410327595
SLC7A15P,chr2,1363,-3.00736947754008,-0.587888078487221,-1.906802550197,0.0761681901310278,0.999923018896758,-4.58940119765451,0.124363111468003
AC011767.1,chr15,1623,-3.00389004953565,-1.08595173254902,-2.42342984900789,0.0286954602496133,0.999923018896758,-4.58647927725707,0.12466340688639
GIP,chr17,716,-3.00216944714292,-0.214732436075242,-2.10254240723977,0.0530606486658772,0.999923018896758,-4.5876097554913,0.124812172986159
CELP,chr9,3593,-3.00138492223307,-1.03554736554984,-1.90612220044621,0.0762623627168292,0.999923018896758,-4.58983716443377,0.124880063208524
HNRNPA1P32,chr10,963,-3.00067644600266,-0.815779452384515,-1.9278879591703,0.0733009995165491,0.999923018896758,-4.58944457573564,0.124941404158241
AC124301.1,chr11,846,-2.99645140904218,-2.01335209583906,-2.18300850300189,0.0455872843374948,0.999923018896758,-4.58888639353109,0.125307840418862
AL606468.1,chr1,510,-2.99598287081293,1.34763985202608,-1.87449770260507,0.0807569057413219,0.999923018896758,-4.58771913865088,0.125348542748029
DNAH17-AS1,chr17,5498,-2.99559868063006,0.620376556126451,-1.9564548114253,0.0695718654695923,0.999923018896758,-4.58787618175244,0.125381927552835
BOD1L2,chr18,3239,-2.99408332498046,-1.40284836954453,-1.96746460612328,0.0681810917313069,0.999923018896758,-4.58969170089277,0.125513693466989
LINC01165,chr10,1623,-2.99210212015963,-1.48774084138364,-1.58332556808557,0.134498206759151,0.999923018896758,-4.59209559056217,0.125686175626878
AP000911.3,chr11,948,-2.98414001825133,-1.10048726848596,-1.86806298895384,0.0816999792974197,0.999923018896758,-4.59003426901159,0.126381743751431
AC139712.1,chr2,1875,-2.98313215169502,-2.32338213361138,-2.1067000134185,0.0526483338533294,0.999923018896758,-4.58951826624773,0.126470064867128
AC079316.1,chr12,411,-2.98129578423807,-1.09780823438307,-1.99824020355688,0.0644262521570927,0.999923018896758,-4.58930230783287,0.126631147685783
C16orf71,chr16,4656,-2.97795663729005,-0.0236364311771192,-2.60536408166705,0.0200618209728536,0.999923018896758,-4.58345701577315,0.12692457749039
SHD,chr19,2811,-2.97767668054126,-0.184639391724279,-1.58917229835955,0.133171370896268,0.999923018896758,-4.59139289392213,0.126949209750792
TMEM158,chr3,1813,-2.9754588029731,-1.36610080771888,-1.98331265938804,0.0662233905191886,0.999923018896758,-4.5896328165845,0.127144520838141
ISL2,chr15,2221,-2.97466320863568,-0.436125077717929,-2.14719680217712,0.0487840482807889,0.999923018896758,-4.58753535135699,0.127214655797276
MSLNL,chr16,2356,-2.969151553848,1.21750491216371,-1.91837121742003,0.0745828188577976,0.999923018896758,-4.58755929455423,0.127701594694192
AC092723.4,chr16,1007,-2.9682775120923,2.11980589952298,-1.88310055221028,0.0795113049483181,0.999923018896758,-4.58656387519682,0.127778984815147
TMIGD2,chr19,1262,-2.96604188013628,0.0441744144377643,-1.9140693227888,0.075168846878933,0.999923018896758,-4.58877944900522,0.127977147438429
ADAMTS7P3,chr15,3758,-2.96304497509109,0.525571912454251,-1.75419800689839,0.100092140507627,0.999923018896758,-4.58962650833542,0.128243270203263
AC020907.3,chr19,565,-2.96179421901843,-1.2238950161768,-1.92087485932793,0.0742436568608895,0.999923018896758,-4.58982819692324,0.128354499946919
TUNAR,chr14,3478,-2.96153888445059,1.99941957136351,-1.83115251961519,0.0873022408183739,0.999923018896758,-4.58728385421153,0.128377218706048
PRODH2,chr19,2731,-2.95878934833633,0.704654253945379,-1.97222791224382,0.0675872337311992,0.999923018896758,-4.58767513994551,0.128622117566344
AC127024.8,chr17,2094,-2.95838575698728,-2.28315567670242,-2.19322810712251,0.0447113494025909,0.999923018896758,-4.58901616640926,0.128658104406338
LINC02183,chr16,1732,-2.95807534429183,0.104451664337042,-2.00711108499356,0.0633794198868703,0.999923018896758,-4.58795560167393,0.128685789679126
AL137027.1,chr1,444,-2.95496623811941,0.645832871945422,-1.77428860416693,0.0966027576073059,0.999923018896758,-4.5892892506572,0.128963415373057
AL449106.1,chr1,1980,-2.9514147515088,-1.38810198385318,-2.32388287361219,0.0348118405399594,0.999923018896758,-4.58742574807695,0.12928127606945
LINC00642,chr14,2068,-2.95045198854364,-1.18052734966909,-2.28140060863967,0.0377796208125119,0.999923018896758,-4.58747634427189,0.129367578968646
AC142381.3,chr16,2227,-2.94626355489362,1.7824491132057,-1.88643476655398,0.0790331966941525,0.999923018896758,-4.58708224801822,0.129743704770316
LINC02423,chr12,460,-2.94589630898849,-1.81094584392587,-2.22287844739501,0.042257812268485,0.999923018896758,-4.58845881894406,0.129776735943202
AC112219.2,chr3,532,-2.94385225176784,-1.67701322081892,-1.54659828141093,0.143093126266979,0.999923018896758,-4.59234721749666,0.129960738159732
AL121885.3,chr22,115,-2.94276259320855,-0.393959635652028,-2.16344377329657,0.0473088290571086,0.999923018896758,-4.58731371672503,0.130058933772666
KLK15,chr19,2289,-2.94041783840414,1.7980754378796,-1.64386543097097,0.121292788158618,0.999923018896758,-4.58959467139521,0.130270485245537
ODF1,chr8,1042,-2.93645176710583,-0.215504636500858,-1.79260890245695,0.0935148658863454,0.999923018896758,-4.58987353106614,0.13062910078066
UPK3BL1,chr7,1342,-2.93075620726211,0.203705604217129,-2.06751073475548,0.0566546460689779,0.999923018896758,-4.58740639060685,0.131145825653341
PEAK3,chr19,2574,-2.92354012838448,-0.711301704412909,-1.60729695604955,0.129129072904085,0.999923018896758,-4.591553147659,0.131803434709281
AC144836.1,chr17,340,-2.92000954326131,0.898372313095497,-1.65548250672203,0.118890739965774,0.999923018896758,-4.5901413424847,0.13212638106651
LINC00384,chr13,6852,-2.91981039830667,-1.12243695514124,-2.22828662050121,0.0418240533709298,0.999923018896758,-4.58772161005998,0.132144620623404
AC012615.6,chr19,2454,-2.91542987557471,-0.546256800484067,-1.69987568934719,0.110087149577767,0.999923018896758,-4.59092009799779,0.132546467307545
SLC30A2,chr1,3498,-2.91338838820254,-0.24681123166026,-1.97692071943687,0.0670067584446229,0.999923018896758,-4.58860697602269,0.132734160113455
AC010422.2,chr19,635,-2.91202117932371,1.60799191878675,-1.74643817845878,0.101469293761027,0.999923018896758,-4.5886197931738,0.132860008843955
NPW,chr16,1168,-2.91088467300038,-0.38625287954991,-1.95725176012324,0.0694703375200803,0.999923018896758,-4.58886782479383,0.132964712697764
SFTPC,chr8,3188,-2.90679371334469,-0.477968829027429,-1.98862110782064,0.0655791453405237,0.999923018896758,-4.58874151424635,0.133342287456384
AC090192.2,chr8,553,-2.90533819753999,-1.48074040185908,-2.2249815893826,0.0420886348914381,0.999923018896758,-4.58812597424618,0.13347688259779
KRT6A,chr12,2928,-2.90268405644589,3.75944504753719,-1.05562821649515,0.308082494218511,0.999923018896758,-4.59458950554534,0.133722667426157
DUX4L26,chr3,1255,-2.89886592937553,-1.52402202041133,-1.81295117225698,0.0901888023975287,0.999923018896758,-4.59075177055713,0.134077036392849
HAPLN4,chr19,3569,-2.89793754912653,1.08414983033125,-1.71269696415298,0.107652599476695,0.999923018896758,-4.58949642181783,0.134163343288911
MT1B,chr16,380,-2.89654348719556,-1.54086510358296,-1.45104691541017,0.167651677939946,0.999923018896758,-4.5928528644843,0.134293046654356
TCF15,chr20,1555,-2.89451286335672,-0.547671430355977,-1.84949077209477,0.0844774182560753,0.999923018896758,-4.58975488752535,0.134482200050491
AC142086.3,chr16,802,-2.89437301734928,-0.822184102534186,-1.66375652183559,0.117205114067934,0.999923018896758,-4.59119136120845,0.134495236561849
LRCOL1,chr12,1817,-2.89433760761304,0.491939076593781,-1.96935636278584,0.067944675580988,0.999923018896758,-4.58786886278476,0.134498537674809
ETNPPL,chr4,2950,-2.893836495124,1.30244456975593,-2.12778455252027,0.0506024676262776,0.999923018896758,-4.58528060392758,0.134545263144681
MYBL2,chr20,2777,-2.89101035150107,2.93691231104924,-1.80366458693671,0.0916939670847801,0.999923018896758,-4.58610812394666,0.1348090866878
LINC02437,chr4,911,-2.88656143755556,0.533755168017815,-1.96785978564855,0.0681316439001642,0.999923018896758,-4.58778260605406,0.135225446144514
AC068870.3,chr15,2536,-2.8863452426725,-1.86127534097498,-1.87777140499906,0.0802808625270714,0.999923018896758,-4.59049903002508,0.13524571185508
SNORD73B,chr4,72,-2.88588082505879,-2.03789889597056,-1.89512590653688,0.0777990375155441,0.999923018896758,-4.59056349542641,0.135289255777894
AC124804.1,chr17,4838,-2.88280891227446,-0.172620906637328,-1.97805085859874,0.066867644127473,0.999923018896758,-4.5884835882311,0.135577632433662
ACTN1-AS1,chr14,936,-2.88039356739732,-0.167937000033441,-2.60550318705898,0.0200562897527834,0.999923018896758,-4.5836827448574,0.135804805193249
GPX4,chr19,2019,-2.87948574734346,0.595220452413123,-1.76975759622007,0.0973802084748492,0.999923018896758,-4.58951054671791,0.13589028765444
GSX1,chr13,1663,-2.87829234369209,-1.62252538813325,-1.92702672442819,0.0734161769935559,0.999923018896758,-4.59011691313378,0.13600274320052
LINC02525,chr6,1505,-2.87707072633437,-0.354699853498687,-1.96178519372836,0.0688953455252502,0.999923018896758,-4.58872495949036,0.136117953739647
AC015688.3,chr17,942,-2.87695764576274,-1.79724739075509,-1.89694980834509,0.077542247452064,0.999923018896758,-4.59039167189614,0.136128623284377
AC108448.2,chr11,730,-2.87677028736459,-2.10490342999885,-1.76570008179324,0.0980810922461927,0.999923018896758,-4.59132483587614,0.136146303040852
AL772363.1,chr9,3373,-2.87334020659442,0.527853651248559,-1.84545628091274,0.0850918009724246,0.999923018896758,-4.58885151427835,0.136470382900102
LINC01532,chr19,2019,-2.8720889701686,4.2889492042866,-1.51291586678651,0.151379923546493,0.999923018896758,-4.58771192196185,0.136588793775984
CSAG4,chrX,755,-2.87129945428381,-0.73532370243507,-2.16573759115834,0.047103914273541,0.999923018896758,-4.58777309192687,0.13666356254706
XKR5,chr8,5031,-2.87115766485505,-0.84001332872962,-1.87416944051339,0.0808047789536953,0.999923018896758,-4.58979720033715,0.136676994630878
AL121603.2,chr14,2117,-2.8704548435782,-1.54738276854515,-1.94863206543041,0.0705756048305535,0.999923018896758,-4.58994559521311,0.136743594223352
RASL11B,chr4,2472,-2.8612597707833,0.145185688286435,-1.97211726926842,0.0676009745743873,0.999923018896758,-4.58833083817045,0.137617918133383
KRT74,chr12,2988,-2.8597378358787,0.230440133400277,-1.94381572470367,0.0712000890940766,0.999923018896758,-4.58837071228675,0.137763171302395
AL049541.1,chr20,642,-2.8574009285946,1.58332453450647,-1.18748601872783,0.253763436857447,0.999923018896758,-4.59367600748697,0.13798650376875
LINC02517,chr4,1805,-2.8569390113308,1.84976451243702,-1.68555911898027,0.112862211163991,0.999923018896758,-4.58896139270038,0.138030690898608
AL139824.1,chr20,453,-2.85543477138491,-1.33105735159859,-2.1737367394333,0.0463957464130166,0.999923018896758,-4.58825395649154,0.13817468498962
LINC01862,chr19,478,-2.85443687532304,2.50020166841209,-1.52310280626736,0.148832058050081,0.999923018896758,-4.5900916744815,0.138270291938761
PWRN4,chr15,420,-2.85418802010215,1.31812922812146,-1.90539091438717,0.0763637025804728,0.999923018896758,-4.58739807067189,0.138294144694142
MAFB,chr20,3393,-2.8533191636864,0.865860599081306,-1.70408605261884,0.109282427376192,0.999923018896758,-4.58984895150662,0.138377456787801
TMEM151A,chr11,2562,-2.85289607272822,-0.653448989462764,-1.82847812079682,0.0877211583514888,0.999923018896758,-4.59001144481949,0.138418043907549
AC004801.5,chr12,1044,-2.85185053141106,-1.26486985632164,-1.88080870022187,0.0798414465633409,0.999923018896758,-4.59009230731686,0.138518393762139
AC053503.2,chr2,1598,-2.85006940826958,0.63384613267532,-1.87324224769998,0.0809401365641093,0.999923018896758,-4.58847263291875,0.138689511475277
TLX2,chr2,2775,-2.84706384837517,-2.30086689157642,-1.53408310859971,0.146126316678072,0.999923018896758,-4.59265358818451,0.1389787438656
RDH16,chr12,3464,-2.84543723660981,0.952839523095376,-1.91842800559547,0.0745751104593001,0.999923018896758,-4.5878214813559,0.139135528177695
SLC12A5-AS1,chr20,2244,-2.84425163651857,0.879150854831992,-1.92100962107757,0.0742254405157125,0.999923018896758,-4.58795085004739,0.13924991610453
AC113391.2,chr5,553,-2.84377209762049,-0.707347389804727,-2.04578639363577,0.0589942937809195,0.999923018896758,-4.58849045891349,0.139296209221575
AL009172.2,chrX,717,-2.84325368622948,2.21944472000669,-1.91674462459117,0.0748039167443518,0.999923018896758,-4.58597956155567,0.139346272273979
AC008938.1,chr16,6510,-2.84324370580343,1.43251585964898,-1.56979801419819,0.137611375696491,0.999923018896758,-4.59040856411071,0.139347236261472
SOX17,chr8,2342,-2.84178836553789,-0.849829310015883,-2.61104791600921,0.0198370063503675,0.999923018896758,-4.58480049948147,0.139487875800709
KRT28,chr17,1685,-2.84149136573649,-1.66029467930868,-2.07505083396747,0.0558627072118932,0.999923018896758,-4.58918219664262,0.13951659436894
TBC1D3P2,chr17,2116,-2.83957981557011,-1.07127602928975,-2.25498280937324,0.0397431520145035,0.999923018896758,-4.58745908379458,0.139701574369459
AL050344.2,chr1,1431,-2.83954043736634,-1.90378443410913,-1.94058221212361,0.0716221430193581,0.999923018896758,-4.59018634382117,0.139705387560732
LINC00668,chr18,4866,-2.83552690511389,1.08233083863539,-1.84588025446689,0.0850270502833046,0.999923018896758,-4.58835477097774,0.140094584673324
PAQR6,chr1,2439,-2.83455213107652,-0.781956646946655,-2.03431292515226,0.0602653462457724,0.999923018896758,-4.58871011276507,0.1401892732283
SCO2,chr22,1361,-2.83440503799352,0.321889474212616,-1.66858569957478,0.116230884803336,0.999923018896758,-4.59055394336157,0.140203567256543
WFIKKN2,chr17,3971,-2.82937383838206,-0.412961699260123,-2.13918605629056,0.0495269941218957,0.999923018896758,-4.58749428495499,0.140693361373054
AC092569.1,chr2,258,-2.82909195065041,-1.70680085386301,-1.86763269921605,0.0817633928902058,0.999923018896758,-4.59052804724221,0.140720854090624
AL158212.2,chr10,460,-2.82370581860193,-0.898282371333237,-1.2213514518554,0.241070575896914,0.999923018896758,-4.59400205732105,0.141247200743847
SNAI1,chr20,1686,-2.82232276280861,-1.07082563560935,-2.02602676426716,0.0611988198755304,0.999923018896758,-4.58902662939684,0.141382673884204
MYRF,chr11,10680,-2.822108838623,2.77059759761278,-2.34775573264897,0.0332418254913424,0.999923018896758,-4.57990403983183,0.141403639795234
AL157702.2,chr9,1223,-2.82167486763175,1.17030020459369,-1.86559988948345,0.0820635723985947,0.999923018896758,-4.58794764638338,0.14144618122388
AC007603.1,chr16,2085,-2.82068137099614,-1.64217471611545,-1.69297717987512,0.111416819333848,0.999923018896758,-4.59149318122498,0.141543620182402
AC087311.2,chr12,320,-2.81886870123364,-1.48123363132203,-1.98929318587808,0.06549798805823,0.999923018896758,-4.58955038281399,0.141721574001526
AC037198.2,chr15,526,-2.81878892072925,-0.977040306089893,-1.16942741736982,0.260738753218378,0.999923018896758,-4.59429129161675,0.141729411369069
TEDC1,chr14,6698,-2.81769437024915,-0.908774121362719,-1.73200942380718,0.104074286780669,0.999923018896758,-4.59081372868808,0.141836980088108
AC048383.1,chr15,527,-2.81577082752019,-1.47293071910049,-2.21987208251377,0.0425007467101251,0.999923018896758,-4.58812827802114,0.142026217207809
GPBAR1,chr2,2692,-2.81478306236259,-0.584708836060639,-1.70809921949247,0.10852017613507,0.999923018896758,-4.59076945028135,0.142123491116191
AL139254.3,chr1,674,-2.81400091699029,-0.756345831841594,-1.9144671670412,0.0751144768105317,0.999923018896758,-4.58942628286083,0.142200563100044
SLC2A7,chr1,1539,-2.81376731248859,1.11300998633181,-1.91550351061478,0.0749730145933428,0.999923018896758,-4.58756586555527,0.142223590406794
